Name,Type,Address,Entity,Canton,Municipality,Latitude,Longitude,Phone,Email,Url
"Osnovna škola 'Bila'","Elementary","Marosi b.b.","FBiH","SBK","Vitez","44.17728603","17.75794403","38730716243","skolabila@gmail.com",""
"Osnovna škola 'Dubravica'","Elementary","22. Prosinca bb","FBiH","SBK","Vitez","44.15204397","17.80926284","38730712775","skola.dubravica@gmail.com",""
"Osnovna škola 'Vitez'","Elementary","Josipa Kurevije bb (H)","FBiH","SBK","Vitez","44.15121733","17.79022753","38730711579","osnovnaskola.vitez@gmail.com",""
"Osnovna škola ''Vitez''","Elementary","Josipa Kurevije bb (B)","FBiH","SBK","Vitez","44.15196934","17.789918","38730710998","os-vitez@tel.net.ba",""
"Osnovna škola 'Nova Bila' Nova Bila","Elementary","Nova Bila bb","FBiH","SBK","","44.18889596","17.73849308","38730708057","osnovabila@yahoo.com",""
"Prva Osnovna škola'","Elementary","Jaklić V/2","FBiH","SBK","Bugojno","44.04787016","17.45268347","38730253440","posbugojno@yahoo.com",""
"Osnovna škola 'Berta Kučera'","Elementary","Fra Antuna Kneževića 8","FBiH","SBK","Jajce","44.34199355","17.27431675","38730654297","bertajajce@gmail.com",""
"Osnovna škola '13. Rujan' Jajce","Elementary","Volijak bb","FBiH","SBK","","44.34581829","17.26409989","38730654133","os.13.rujan@tel.net.ba",""
"Osnovna škola 'Braća Jezerčić' Divičani - Jajce Jajce","Elementary","Divičani","FBiH","SBK","","44.36607371","17.32592996","38730654612","os.divicani@gmail.com",""
"Osnovna škola 'Voljevac'","Elementary","Voljevac bb","FBiH","SBK","Gornji Vakuf - Uskoplje","43.87805999","17.66073242","38730260567","osvoljevac@bih.net.ba",""
"Osnovna škola 'Pajić Polje'","Elementary","Pajić Polje bb","FBiH","SBK","Gornji Vakuf - Uskoplje","43.97709984","17.52589563","38730286827","ppolje@bih.net.ba",""
"Osnovna škola 'Hasan Kjafija-Pruščak'","Elementary","Prusac bb","FBiH","SBK","Donji Vakuf","44.09374231","17.37797801","38730271162","drugaosprusac@gmail.com",""
"Četvrta Osnovna škola","Elementary","Torlakovac","FBiH","SBK","","44.23065759","17.31285772","38730275111","os.torlakovac@bih.net.ba",""
"Osnovna škola 'Edhem Mulabdić'","Elementary","Opara","FBiH","SBK","Novi Travnik","44.0923753","17.65155679","38730527002","skola-opara@hotmail.com",""
"Osnovna škola 'Mehmedalija Mak Dizdar'","Elementary","Vodovod bb","FBiH","SBK","Novi Travnik","44.14617837","17.61290269","38730542931","os.mak@bih.net.ba",""
"Osnovna škola 'Musa Ćazim Ćatić'","Elementary","Trenica","FBiH","SBK","Novi Travnik","44.14847575","17.66956171","38730529451","skolatrenica@bih.net.ba",""
"Osnovna škola 'Fra Marijan Šunjić'","Elementary","Stojkovići","FBiH","SBK","Novi Travnik","44.18676556","17.68548924","38730791063","osstojkovici@net.hr",""
"Osnovna škola 'Ivan Goran Kovačić'","Elementary","Gojevići bb","FBiH","SBK","Fojnica","43.91357275","17.94488459","38730803206","os.igk-gojevici@tel.net.ba",""
"Osnovna škola 'Dubravica'","Elementary","Preočica bb","FBiH","SBK","Vitez","44.19113512","17.8142452","38730545442","os_dubravica@yahoo.com",""
"Osnovna škola 'Kaonik'","Elementary","Kaonik bb","FBiH","SBK","Busovača","44.1185935","17.87487899","38730736058","oskaonik@gmail.com",""
"Osnovna škola 'Kiseljak 2'","Elementary","Zabrđe bb","FBiH","SBK","Kiseljak","43.83991347","18.11435722","38730596200","oskis2zabrdje@bih.net.ba",""
"Osnovna škola 'Kiseljak'","Elementary","Josipa bana Jelačića 42/A","FBiH","SBK","Kiseljak","43.94220162","18.07753897","38730877358","os.kiseljak@tel.net.ba",""
"Osnovna škola 'Brestovsko'","Elementary","Dugo Polje 52","FBiH","SBK","Kiseljak","44.00749747","18.02830487","38730876063","os.brestovsko1@tel.net.ba",""
"Osnovna škola 'Lepenica'","Elementary","Kuliješ 36","FBiH","SBK","Kiseljak","43.87045781","18.14587146","38730873154","os.lepenica@tel.net.ba",""
"Osnovna škola 'Vitovlje'","Elementary","Vitovlje bb","FBiH","SBK","Travnik","44.3306805","17.4941484","38730539555","osvitovlje01@hotmail.com",""
"Osnovna Muzička škola","Elementary","Mehmeda Spahe 11 C","FBiH","SBK","Novi Travnik","44.17032508","17.65329312","38730525533","omsnovitravnik2010@gmail.com",""
"Katolički školski centar 'Petar Barbarić' - Osnovna škola Travnik","Elementary","Školska 1","FBiH","SBK","Travnik","44.22539641","17.66188083","38730518823","ksctr@bih.net.ba",""
"Osnovna škola 'Jajce'","Elementary","Krušćica bb","FBiH","SBK","Jajce","44.12957","17.786982","38730279568","osjajcekruscica@gmail.com",""
"Mješovita Srednja škola Bugojno","High School","Zlatnih Ljiljana bb","FBiH","SBK","","44.05502348","17.44782234","38730260112","gimnazija_bug@yahoo.com",""
"Srednja Stručna škola Bugojno","High School","Ciglane II","FBiH","SBK","","44.05253224","17.43733308","38730252207","srednjastrucna@yahoo.com",""
"Srednja Tehnička škola Bugojno","High School","Ciglane II","FBiH","SBK","","44.05238396","17.4387525","38730251915","tehskolabu@hotmail.com",""
"Srednja škola 'Busovača'","High School","Kulina bana bb","FBiH","SBK","Busovača","44.10086168","17.87916574","38730732042","ssbusovaca@gmail.com",""
"Srednja Mješovita škola 'Zijah Dizdarević'","High School","Novo naselje 7","FBiH","SBK","Fojnica","43.96068638","17.90201776","38730544370","smszijahdizdarevic@gmail.com",""
"Srednja škola 'Nikola Šop'","High School","Fra Antuna Kneževića 27","FBiH","SBK","Jajce","44.34301168","17.27555469","38730654174","gimnazija.nikola.sop@tel.net.ba",""
"Srednja Strukovna škola 'Jajce'","High School","Berte Kučere 3","FBiH","SBK","Jajce","44.34712272","17.25353151","38730654273","ss-skola-jajce@tel.net.ba",""
"Srednja Strukovna škola Fojnica u Kiseljaku","High School","Žrtava domovinskog rata 5","FBiH","SBK","Kiseljak","43.94220162","18.07753897","38730879113","srednjaskolafoj@yahoo.com",""
"Srednja škola 'Ivan Goran Kovačić'","High School","Ul. žrtava domovinskog rata 5","FBiH","SBK","Kiseljak","43.94348196","18.07979395","38730879002","srednjaskolakis@yahoo.com",""
"Srednja škola 'Kreševo'","High School","Troska 2A","FBiH","SBK","","43.86855","18.0539","38730800202","ss.kresevo@tel.net.ba",""
"Mješovita Srednja škola'","High School","Omladinska bb","FBiH","SBK","Novi Travnik","44.1694029","17.64830704","38730525407","jasmina_ntr@hotmail.com",""
"Srednja Glazbena škola Jakova Gotovca","High School","Ljudevita Gaja bb","FBiH","SBK","Novi Travnik","44.17177899","17.6578985","38730791076","sr.gl.sk.jakova.gotovca@tel.net.ba",""
"Srednja škola 'Novi Travnik'","High School","Ljudevita Gaja bb","FBiH","SBK","Novi Travnik","44.1717231","17.65731864","38730793504","ss-novi.travnik@tel.net.ba",""
"Mješovita Srednja Ekonomsko-Ugostiteljska škola","High School","Školska 3","FBiH","SBK","Travnik","44.22569446","17.6569607","38730541621","mseus@bih.net.ba",""
"Mješovita Srednja škola 'Travnik'","High School","Školska 3","FBiH","SBK","Travnik","44.22535026","17.66231183","38730511059","mss.travnik@bih.net.ba",""
"Mješovita Srednja Tehnička škola Travnik","High School","Školska bb","FBiH","SBK","Travnik","44.22570087","17.65685096","38730510280","psecurity@msts-travnik.net",""
"Srednja škola 'Vitez'","High School","Ilije Petrovića bb","FBiH","SBK","Vitez","44.15107518","17.78905149","38730711336","ss.vitez@tel.net.ba",""
"Mješovita Srednja škola 'Vitez'","High School","Ilije Petrovića bb","FBiH","SBK","Vitez","44.15144823","17.78892773","38730717540","mss.vitez.kruscica@tel.net.ba",""
"Mješovita Srednja škola ''Gornji Vakuf'","High School","Gradska bb","FBiH","SBK","Gornji Vakuf - Uskoplje","43.93926314","17.58144622","38730265654","mssgv@yahoo.com",""
"Srednja škola 'Uskoplje'","High School","Gradska bb","FBiH","SBK","Gornji Vakuf - Uskoplje","43.93879365","17.58111609","38730494039","sskola.uskoplje@tel.net.ba",""
"Mješovita Srednja škola","High School","Žrtava genocida u Srebrenici","FBiH","SBK","Donji Vakuf","44.14045112","17.40191754","38730205355","mssdvakuf@bih.net.ba",""
"Srednja škola 'Travnik'","High School","Nova Bila","FBiH","SBK","Travnik","44.18918591","17.73756042","38730707486","ss.travnik@tel.net.ba",""
"Mješovita Srednja škola","High School","Kulina bana bb","FBiH","SBK","Busovača","44.10062683","17.88044054","38730593155","mail@mssbusovaca.com.ba",""
"Katolički školski Centar 'Petar Barbarić' - Gimnazija Travnik","High School","Školska 1","FBiH","SBK","Travnik","44.22536681","17.66163326","38730518823","ksctr@bih.net.ba",""
"Osnovna škola Orašje","Elementary","XI. ulica br. 2","FBiH","PK","Orašje","45.034693","18.689056","38731712137","osnovnaskolaorasje@gmail.com",""
"Ruđera Boškovića","Elementary","Školska 33","FBiH","PK","","45.043871","18.66735","38731713045","os.donja.mahala@tel.net.ba","www.tel.net.ba/oskola-d.mahala"
"Antuna Gustava Matoša","Elementary","J.B.Jelačića 141","FBiH","PK","","44.979442","18.736075","38731731332","","www.tel.net.ba/os-vidovice"
"Stjepana Radića Oštra Luka-Bok","Elementary","Filipovići 55","FBiH","PK","","45.008064","18.62237","38731772029","os.stjepanaradic.ol@tel.net.ba",""
"Braće Radića","Elementary","Posavskih branitelja 41","FBiH","PK","","45.06435","18.576848","38731791055","os.domaljevac@tel.net.ba",""
"Fra Ilije Starčevića","Elementary","Vladimira Nazora 192","FBiH","PK","","45.039436","18.640624","38731754077","osnovna.skola.tolisa@tel.net.ba",""
"Vladimira Nazora","Elementary","Nova ulica b.b.","FBiH","PK","","45.017157","18.327455","38731761247","os.vladimir.nazor@tel.net.ba","www.tel.net.ba/osvnazora-odzak"
"Fra Martina Nedića","High School","XI. ulica b.b.","FBiH","PK","","45.034525","18.690321","38731712131","sskola.orasje@skor.ba","www.skor.ba"
"Pere Zečevića","High School","Džemala Bijedića 13","FBiH","PK","","45.015965","18.324321","38731761865","office@sskola-odzak.edu.ba","www.sskola-odzak.edu.ba"
"OŠ 'Ivan Goran Kovačić'","Elementary","","FBiH","Kanton 10","Livno","43.821578","17.004511","","",""
"OŠ 'Fra Lovro Karaula'","Elementary","","FBiH","Kanton 10","Livno","43.82624","16.998913","","",""
"Osnovna glazbena škola 'Franjo S. Vilhar'","Elementary","","FBiH","Kanton 10","","43.82522","17.007039","","",""
"OŠ Stjepana Radića Prisoje","Elementary","","FBiH","Kanton 10","","43.690622","17.085305","","",""
"OŠ Ivana Mažuranića","Elementary","","FBiH","Kanton 10","","43.715322","17.233692","","",""
"OŠ Fra Mije Čuića Bukovica","Elementary","","FBiH","Kanton 10","","43.604218","17.305237","","",""
"Osnovna glazbena škola 'Tomislavgrad'","Elementary","","FBiH","Kanton 10","","43.71931","17.225479","","",""
"OŠ 'Drvar'","Elementary","","FBiH","Kanton 10","","44.373262","16.387648","","",""
"OŠ Fra Miroslava džaje","Elementary","","FBiH","Kanton 10","","43.991085","17.278532","","",""
"OŠ 'Fra Franjo Glavinić'","Elementary","","FBiH","Kanton 10","","44.049375","16.852048","","",""
"OŠ 'Grahovo'","Elementary","","FBiH","Kanton 10","","44.178352","16.362112","","",""
"OŠ Branko Ćopićš","Elementary","Miše Stupara 24","RS","","Banja Luka","44.771341","17.201942","38751258302","os001@skolers.org","http://www.osbrankocopic.net/"
"OŠ Dositej Obradovićš","Elementary","Mirka Kovačevića 27","RS","","Banja Luka","44.76193","17.187714","38751461826","",""
"OŠ Zmaj Jova Jovanović","Elementary","Branka Zagorca 1","RS","","Banja Luka","44.762541","17.180008","38751431770","","http://www.oszmajjovajovanovic.edu.ba/"
"OŠ Petar Petrović Njegošš","Elementary","Stepe Stepanovića 28","RS","","Banja Luka","44.761988","17.194059","38751","os004@skolers.org","http://www.osppnjegos.rs.ba/"
"OŠ Branislav Nušić","Elementary","Manjačkih ustanika 32","RS","","Banja Luka","44.747569","17.155416","38751412020","os005@skolers.org","https://osbranislavnusic.wordpress.com/"
"OŠ Ivan Goran Kovačić","Elementary","Marka Lipovca 1","RS","","Banja Luka","44.797113","17.206315","38751345150","",""
"OŠ Sveti Sava","Elementary","Užička bb","RS","","Banja Luka","44.777748","17.168144","38751288890","os007@skolers.org","http://www.ossvetisava.edu.ba/"
"OŠ Jovan Cvijić","Elementary","Đure Jakšića 12","RS","","Banja Luka","44.766178","17.181435","38751212374","",""
"OŠ Branko Radićević","Elementary","Vojvode S.Stepanovića 116","RS","","Banja Luka","44.76538","17.205805","38751436825","os009@skolers.org","http://brankoradicevic-bl.rs.ba/"
"OŠ Ivo Andrić","Elementary","Branka Radićevića 16","RS","","Banja Luka","44.773685","17.187647","38751213196","os010@skolers.rs","http://osivoandric.org/"
"OŠ Aleksa Šantić","Elementary","Trive Amelice 24","RS","","Banja Luka","44.785952","17.200237","38751327451","","http://skolasantic.com/"
"OŠ Vuk S. Karadžićš","Elementary","Save Kovačevića bb","RS","","Banja Luka","44.769226","17.20503","38751254071","",""
"OŠ Borisav Stanković","Elementary","Ivana Kosančića 2","RS","","Banja Luka","44.804969","17.210423","38751371126","","https://osbsbl.org/"
"OŠ Georgi S. Rakovski","Elementary","Dragiše Vasića 29","RS","","Banja Luka","44.77889","17.194085","38751309658","","http://www.georgistojkovrakovski.rs.ba/"
"OŠ Mladen Stojanovićš","Elementary","Bronzani Majdan bb","RS","","Bronzani Majdan","44.91308","17.305263","38751535517","os054@teol.net","http://osmladenstojanovic.com"
"OŠ Miroslav Antić","Elementary","Bistrica bb","RS","","Bistrica","44.813971","17.051347","38751277057","",""
"OŠ Janko Veselinovićš","Elementary","Mišin Han bb","RS","","Donja Ivanjska","44.903316","17.113226","38751","",""
"OŠ Desanka Maksimovićš","Elementary","Dragočaj bb","RS","","Dragočaj","44.854685","17.160939","38751392166","os018@skolers.org","https://osdmaksimovicbl.org/"
"OŠ Milutin Bojić","Elementary","Potkozarje bb","RS","","Potkozarje","44.915633","17.067602","38751395365","",""
"OŠ Petar Kočićš","Elementary","Kola bb","RS","","Kola","44.695929","17.084168","38751","",""
"OŠ Milan Rakićš","Elementary","Karanovac bb","RS","","Karanovac","44.698965","17.19477","38751","",""
"OŠ Vojislav Ilić","Elementary","Krupa na Vrbasu bb","RS","","Krupa na Vrbasu","44.617864","17.146216","38751","",""
"OŠ Ćirilo i Metodije","Elementary","Piskavica bb","RS","","Piskavica","44.867106","16.976512","38751","",""
"OŠ Đura Jakšić","Elementary","Subotićka 28","RS","","Srpski Milanovac","44.817663","17.197993","38751380980","os024@skolers.org","http://osdjurajaksicbl.org/"
"OŠ Stanko Rakitaš","Elementary","Jove G. Popovića 9","RS","","Vrbanja","44.759722","17.250562","38751424085","",""
"OŠ Jovan Dučićš","Elementary","Nenada Kostića 7","RS","","Zalušani","44.835576","17.217334","38751389381","","http://www.osjovanduciczaluzani.edu.ba"
"OŠ Miloš Crnjanskiš","Elementary","Zore Kovačević bb","RS","","Banja Luka","44.788165","17.18992","38751358121","",""
"Muzička škola Vlado Milošević","Elementary","Jovana Dučića 23","RS","","Banja Luka","44.773929","17.186444","38751214739","","http://muzicka-skola.org/"
"Centar za obrazovanje, vaspitanje i rehabilitaciju sluha i govora","Elementary","Jovana Raškovića 28a","RS","","Banja Luka","44.775048","17.179728","38751214491","","http://www.centar-ovrsg.com"
"Dječiji dom Rada Vranješević","Elementary","Filipa Macure 25","RS","","Banja Luka","44.762148","17.176423","38751461932","","http://www.djecijidom.com/"
"Centar Zaštiti me","Elementary","Poljokanov park bb","RS","","Banja Luka","44.757097","17.174464","38751201708","",""
"OŠ Danilo Borković","Elementary","Milana Tepića 19","RS","","Gradiška","45.1499","17.259792","38751","",""
"OŠ Vasa Čubrilović","Elementary","Mihajla Pupina 10","RS","","Gradiška","45.145362","17.253029","38751813313","",""
"OŠ Kozarska djecaš","Elementary","Kralja Dragutina 17","RS","","Gradiška","45.131799","17.233257","38751","",""
"OŠ Mladen Stojanovićš","Elementary","Gornji Podgradci bb","RS","","G.Podgradci","44.91308","17.305339","38751","",""
"OŠ Petar Kočićš","Elementary","Nova Topola bb","RS","","Nova Topola","45.056533","17.306877","38751891010","","http://www.nova-topola.rs.ba"
"OŠ Vuk S. Karadžićš","Elementary","Turjak bb","RS","","Turjak","45.007895","17.148624","38751","",""
"OŠ Sveti Sava","Elementary","Dubrave bb","RS","","Dubrave","45.096843","17.291473","38751860410","",""
"Osnovna muzička škola B. Smiljanić","Elementary","Mladena Stojanovića bb","RS","","Gradiška","45.147364","17.250064","38751","","http://oms-brankosmiljanic.com/"
"OŠ Miloš Dujić","Elementary","Kralja Petra I Karađorđevića","RS","","Čelinac","44.727284","17.319974","38751551009","",""
"OŠ Novak Pivašević","Elementary","Stara Dubrava bb","RS","","Stara Dubrava","44.746847","17.568072","38751561255","",""
"OŠ Mladen Stojanovićš","Elementary","Jošavka bb","RS","","Jošavka","44.747547","17.418117","38751","",""
"OŠ Sveti Sava","Elementary","Svetosavska 2","RS","","Kotor Varoš","44.61869","17.371712","38751927220","","http://svetisava-kotorvaros.org/"
"OŠ Petar Petrović Njegoš","Elementary","Maslovare bb","RS","","Maslovare","44.563572","17.53503","38751","",""
"OŠ Petar Kočić","Elementary","šiprage bb","RS","","šiprage","44.466544","17.565291","38751","",""
"OŠ Mladen Stojanović","Elementary","Karađorđeva bb","RS","","Laktaši","44.913038","17.305317","38751","",""
"OŠ Georgios A. Papandreu","Elementary","Aleksandrovac bb","RS","","Aleksandrovac","44.964634","17.316396","38751","",""
"OŠ Holandija","Elementary","Slatina bb","RS","","Slatina","44.829015","17.307982","38751","",""
"OŠ Desanka Maksimović","Elementary","Dositejeva 34","RS","","Trn","44.852278","17.239765","38751584487","","http://www.osdesankam-trn.org/"
"OŠ Branko Ćopić","Elementary","Rade Vranješević 1","RS","","Prnjavor","44.866569","17.670133","38751","",""
"OŠ Nikola Tesla","Elementary","Cara Lazara 26","RS","","Prnjavor","44.872527","17.660425","38751","",""
"OŠ Vuk Karadžić","Elementary","Donji Vijačani bb","RS","","Donji Vijačani","44.808824","17.604387","38751","",""
"OŠ Sveti Sava","Elementary","Gornji Smrtići bb","RS","","Smrtići","44.9722616","17.7417642","38751668653","os079@skolers.org","https://ossvetisavasmrtici.org/"
"OŠ Ivo Andrić","Elementary","Kulaši bb","RS","","Kulaši","44.768875","17.7414","38751","",""
"OŠ Meša Selimović","Elementary","Naseobina Lišnja 36","RS","","Naseobina Lišnja","44.886","17.560411","38751","",""
"OŠ Miloš Crnjanski","Elementary","Potočani bb","RS","","Potočani","44.872265","17.492096","38751","",""
"OŠ Petar Kočić","Elementary","Šibovska 1","RS","","Prnjavor","44.960418","17.651117","38751684122","os083@skolers.org","https://ospetarkocic-sibovska.org/"
"OŠ Osnovna muzička škola","Elementary","Laze Lazarevića 4","RS","","Prnjavor","44.869806","17.665899","38751","",""
"OŠ Dositej Obradović","Elementary","Dujka Komjenović bb","RS","","Kneževo","44.489217","17.378132","38751","",""
"OŠ Petar Kočić","Elementary","Imnjani bb","RS","","Imnjani","44.608015","16.988989","38751","",""
"OŠ Vuk Karadžić","Elementary","Živinice bb","RS","","Živinice","44.529298","17.344752","38751","",""
"OŠ Jovan Jovanović Zmaj","Elementary","Mome Vidovića 14","RS","","Srbac","45.095787","17.51832","38751","",""
"OŠ Vuk Karadžić","Elementary","Sitneši bb","RS","","Sitneši","45.041663","17.566678","38751","",""
"OŠ Dositej Obradović","Elementary","Razboj Lijevče bb","RS","","Razboj Lijevče","45.061166","17.449926","38751","",""
"OŠ Petar Kočić","Elementary","Sime šolaje 89","RS","","Mrkonjić-Grad","44.41245","17.085999","38751","",""
"OŠ Ivan Goran Kovačić","Elementary","Njegoševa bb","RS","","Mrkonjić-Grad","44.41955","17.084986","38751","",""
"OŠ Vuk Karadžić","Elementary","Barači bb","RS","","Barači","44.320141","16.936731","38751","",""
"OŠ Branko Ćopić","Elementary","Bjelajce bb","RS","","Bjelajce","44.436262","17.150386","38751","",""
"OŠ Nemanja Vlatković","Elementary","Omladinska 1","RS","","Šipovo","44.286235","17.087","38751","",""
"OŠ Rade Marijanac","Elementary","Strojice bb","RS","","Strojice","44.178659","17.161712","38751","",""
"OŠ Drinić","Elementary","Centar bb","RS","","Drinić","44.50695","16.467187","38751","",""
"OŠ Vuk Karadžić","Elementary","Vuka Karadžića bb","RS","","Jezero","44.346951","17.165736","38751","",""
"OŠ Nikola Mačkić","Elementary","Donja Previja bb","RS","","Donja Previja","44.475486","16.820113","38751","",""
"OŠ Desanka Maksimović","Elementary","Ribnik bb","RS","","Ribnik","44.41673","16.816804","38751","",""
"OŠ Petar Kočić","Elementary","Sitnica bb","RS","","Sitnica","44.519639","16.933105","38751","",""
"OŠ Branko Ćopić","Elementary","Rudnička 13","RS","","Prijedor","44.976349","16.715734","38751","",""
"OŠ Petar Kočić","Elementary","Petog korpusa bb","RS","","Prijedor","44.979337","16.723473","38751","",""
"Specijalna škola Đorđe Natošević","Elementary","Kralja Aleksandra 6","RS","","Prijedor","44.974592","16.7107","38751","",""
"OŠ Dositej Obradović","Elementary","Pećani bb","RS","","Prijedor","44.983709","16.704646","38751","",""
"OŠ Desanka Maksimović","Elementary","Branislava Nušića 7","RS","","Prijedor","44.980782","16.709544","38751","",""
"Muzička škola","Elementary","Branislava Nušića 9","RS","","Prijedor","44.980495","16.710088","38751","",""
"OŠ Jovan Cvijić","Elementary","Brezičani bb","RS","","Brezičani","45.013506","16.65576","38751","",""
"OŠ Petar Petrović Njegoš","Elementary","Busnovi bb","RS","","Busnovi","44.855774","16.809317","38751","",""
"OŠ Branko Radićević","Elementary","Petrovo bb","RS","","Petrovo","44.932862","16.73943","38751","",""
"OŠ Jovan Dučić","Elementary","Lamovita 28","RS","","Lamovita","44.944852","16.927911","38751","",""
"OŠ Mladen Stojanović","Elementary","Drage Lukića bb","RS","","Ljubija","44.918271","16.607222","38751","",""
"OŠ Vuk Karadžić","Elementary","Vuka Karadžića bb","RS","","Omarska","44.890629","16.897794","38751","",""
"OŠ Ćirilo i Metodije","Elementary","Trnopolje bb","RS","","Trnopolje","44.934465","16.804293","38751","",""
"Dom za djecu i oml. ometenu u razvoju","Elementary","Milana Vrhovca 117","RS","","Prijedor","44.980097","16.733373","38751","",""
"OŠ Kozarac","Elementary","Maršala Tita bb","RS","","Kozarac","44.974886","16.839998","38751","",""
"OŠ Vuk Karadžić","Elementary","Ive Andrića bb","RS","","Novi Grad","45.047579","16.383436","38751","",""
"OŠ Sveti Sava","Elementary","Nikole Pašića 13","RS","","Novi Grad","45.050096","16.375142","38751","",""
"OŠ Branko Ćopić","Elementary","Donji Agići bb","RS","","","44.952871","16.465068","38751","",""
"OŠ Dragan Vujanović","Elementary","Svodna bb","RS","","Svodna","45.037727","16.5375","38751","",""
"OŠ Petar Mećava","Elementary","Vase Pelagića bb","RS","","Kostajnica","45.220048","16.541791","38751","",""
"OŠ Sveti Sava","Elementary","Dositejeva bb","RS","","Kozarska Dubica","45.180437","16.805912","38751","",""
"OŠ Vuk Stefanović Karadžić","Elementary","Đakona Avakuma 15","RS","","Kozarska Dubica","45.179857","16.815049","38751","",""
"OŠ Majka Knežopoljka","Elementary","Knežica bb","RS","","Knežica","45.105507","16.677021","38751","",""
"OŠ Petar Škundrić","Elementary","Budimlić Japra 131","RS","","","44.88446","16.429031","38751","",""
"OŠ Josif Pančić","Elementary","Kozica bb","RS","","Kozica","44.69169","16.823555","38751","",""
"OŠ Desanka Maksimović","Elementary","OŠtra Luka bb","RS","","OŠtra Luka","44.859626","16.689663","38751","",""
"OŠ Branko Ćopić","Elementary","Donji Dubovik bb","RS","","Donji Dubovik","44.891317","16.322869","38751","",""
"OŠ Vuk Stefanović Karadžić","Elementary","Srpskih sokolova 2","RS","","Doboj","44.734953","18.089204","38751","",""
"OŠ Dositej Obradović","Elementary","Hilandarska 2","RS","","Doboj","44.73186","18.081878","38751","",""
"OŠ Sveti Sava","Elementary","Vojvode Sinđelića 10","RS","","Doboj","44.728675","18.085413","38753203670","",""
"OŠ Petar Petrović Njegoš","Elementary","Boljanić","RS","","Doboj","44.688314","18.220653","38751","",""
"OŠ Radoje Domanović","Elementary","Osječani bb","RS","","Osječani","44.833879","18.113899","38751","",""
"OŠ Đura Jakšić","Elementary","Podnovlje bb","RS","","Podnovlje","44.934487","18.112642","38753280007","os115@skolers.org","https://osdjurajaksic-podnovlje.com/"
"OŠ Milan Rakić","Elementary","Rudanka bb","RS","","Rudanka","44.759377","18.035264","38751","",""
"OŠ Petar Kočić","Elementary","Sjenina Rijeka bb","RS","","Sjenina Rijeka","44.783653","18.161028","38751","",""
"OŠ Desanka Maksimović","Elementary","Rudarsko naselje","RS","","Stanari","44.751998","17.839979","38751","",""
"OŠ šOzren","Elementary","Paklenica Donja bb","RS","","Paklenica Donja","44.615685","18.104694","38751","",""
"Muzička škola","Elementary","Vidovdanska bb","RS","","Doboj","44.7326","18.081893","38751","",""
"OŠ Vuk Karadžić","Elementary","Svetog Save bb","RS","","Teslić","44.607803","17.846122","38751","",""
"OŠ Petar Petrović Njegoš","Elementary","Karađorđeva 19","RS","","Teslić","44.600993","17.862629","38751","",""
"OŠ Dositej Obradović","Elementary","Blatnica bb","RS","","Blatnica","44.485499","17.822533","38751","",""
"OŠ Petar Kočić","Elementary","Ugodnović bb","RS","","Ugodnović","44.489965","17.742127","38751","",""
"OŠ Stevan Dušanić","Elementary","Pribinić bb","RS","","Pribinić","44.611207","17.690615","38751","",""
"OŠ Ivo Andrić","Elementary","Đulići 515","RS","","Teslić","44.59677","17.817143","38753420484","os098@skolers.org","https://juosivoandricts.org/"
"OŠ Jevrem Stanković","Elementary","Čečava 775","RS","","Čečava","44.685599","17.770382","38753455040","os099@skolers.org","https://osjevremstankovic.org/"
"OŠ Vuk Karadžić","Elementary","Vitkovci bb","RS","","Vitkovci","44.69106","17.881023","38751","",""
"OŠ Sveti Sava","Elementary","Vuka Karadžića bb","RS","","Brod","45.140276","18.013301","38751","",""
"OŠ Liješća","Elementary","","RS","","Liješća","43.993341","19.555574","38751","",""
"OŠ š19. april","Elementary","Svetog Save 4","RS","","Derventa","44.985329","17.903835","38751","",""
"OŠ Nikola Tesla","Elementary","Trg oslobođenja 10","RS","","Derventa","44.976375","17.907378","38751","",""
"OŠ Todor Dokić","Elementary","Kalenderovci bb","RS","","Kalenderovci","44.936472","17.813782","38751","",""
"OŠ Đorđe Panzalović","Elementary","Osinja 55","RS","","Osinja","44.854444","17.864992","38751","",""
"Zavod za slijepe i slabov. Budućnost","Elementary","Stevana Nemanje 12","RS","","Derventa","44.974505","17.907817","38751","",""
"OŠ Sveti Sava","Elementary","Cara Lazara 7","RS","","Modriča","44.956508","18.297335","38751","",""
"OŠ Sutjeska","Elementary","Maksima Gorkog 2","RS","","Modriča","44.951223","18.305403","38751","",""
"OŠ Vuk Karadžić","Elementary","Petrovo bb","RS","","Petrovo","44.626061","18.360147","38751","",""
"OŠ Sveti Sava","Elementary","Bare bb","RS","","Kakmu","44.648126","18.330843","38751","",""
"OŠ Aleksa Šantić","Elementary","Branka Radićevića 3","RS","","Vukosavlje","45.008732","18.268517","38751","",""
"OŠ ššamac","Elementary","Dositeja Obradovića 4","RS","","šamac","45.057925","18.472245","38751","",""
"OŠ šCrkvina","Elementary","Gornja Crkvina 1","RS","","Gornja Crkvina","45.031679","18.436827","38751","",""
"OŠ šGornja Slatina","Elementary","Gornja Slatina","RS","","Gornja Slatina","44.96508","18.471398","38751","",""
"OŠ šObudovac","Elementary","Obudovac bb","RS","","Obudovac","44.967439","18.597475","38751","",""
"OŠ Donji šabar","Elementary","Donji šabar bb","RS","","Donji šabar","44.945468","18.642793","38751","",""
